log_date,game_date,pitcher_name,team,opp_team,home_team,away_team,pred_k,has_line,book_line,book_side,best_book,best_odds,book_implied,model_prob_book_line,edge_book,pp_line,pp_side,model_prob_pp_line,edge_pp,game_pk,pitcher,actual_k,hit_book_side
2026-08-06,2026-08-05,Bryan Woo,SEA,DET,SEA,DET,5.257399276725777,1,6.5,under,novig,-133.0,0.5708154506437768,0.5648111781695031,-0.0060042724742737,6.0,under,0.6448111781695031,0.1014,823106,693433,5,1
2026-08-06,2026-08-05,Hunter Brown,HOU,TOR,HOU,TOR,5.172088015589782,1,5.5,under,fanduel,-136.0,0.576271186440678,0.5667487542821236,-0.0095,5.0,over,0.400942680252273,-0.1424,824158,686613,8,0
2026-08-06,2026-08-05,Eric Lauer,LAD,CHC,CHC,LAD,3.692675862440636,1,3.5,over,fanduel,-104.0,0.5098039215686274,0.4980344482263784,-0.0118,3.5,under,0.5331696175595649,-0.0102,824646,641778,1,0
2026-08-06,2026-08-05,Bryce Elder,ATL,MIA,ATL,MIA,4.443712542620897,1,4.5,over,betmgm,-120.0,0.5454545454545454,0.5186588225829168,-0.0267957228716285,4.5,over,0.4886588225829168,-0.0547,824889,693821,3,0
2026-08-06,2026-08-05,Andre Pallante,STL,NYY,NYY,STL,3.8054664390104738,1,4.5,under,betmgm,-125.0,0.5555555555555556,0.5236642302531181,-0.0318913253024374,4.5,under,0.6036642302531181,0.0603,823516,669467,4,1
2026-08-06,2026-08-05,Rhett Lowder,CIN,ATH,CIN,ATH,3.653790951578241,1,4.5,under,novig,-150.0,0.6,0.5588801533099422,-0.0411198466900577,4.0,under,0.6388801533099422,0.0955,824482,695076,3,1
2026-08-06,2026-08-05,Shota Imanaga,CHC,LAD,CHC,LAD,4.568401797128051,1,4.5,over,bet365,-120.0,0.5454545454545454,0.5020971286523273,-0.0434,4.5,under,0.575591416294581,0.0322,824646,684007,6,1
2026-08-06,2026-08-05,Kyle Harrison,MIL,PIT,MIL,PIT,5.443615231094162,1,6.5,under,draftkings,-156.0,0.609375,0.5564209406494841,-0.0529540593505158,6.0,under,0.6364209406494841,0.093,823753,690986,10,0
2026-08-06,2026-08-05,Christian Scott,NYM,CLE,CLE,NYM,4.850104943760669,1,5.5,under,draftkings,-150.0,0.6,0.5236028728382618,-0.0763971271617381,5.0,over,0.3963971271617382,-0.147,824402,681035,7,0
2026-08-06,2026-08-05,Andrew Painter,PHI,WSH,PHI,WSH,3.449348326015456,1,3.5,over,fanduel,-164.0,0.6212121212121212,0.5071980826122916,-0.1140140385998296,4.0,under,0.6667041309296529,0.1233,823429,691725,4,1
2026-08-06,2026-08-05,Jameson Taillon,TOR,HOU,HOU,TOR,4.218516771795598,1,4.0,over,draftkings,-285.0,0.7402597402597403,0.5550248347987593,-0.1852,4.0,over,0.4268024665547295,-0.1166,824158,592791,4,-1
2026-08-07,2026-08-06,Michael Wacha,KC,MIN,KC,MIN,3.6811016186878063,1,4.5,under,draftkings,120.0,0.4545454545454545,0.5888284504405497,0.1342829958950951,,,,,824080,608379,1,1
2026-08-07,2026-08-06,Luis Castillo,CWS,BOS,BOS,CWS,3.5019457056563272,1,4.5,under,draftkings,135.0,0.425531914893617,0.5493430573381445,0.1238111424445274,,,,,824729,622491,5,0
2026-08-07,2026-08-06,Cristopher Sánchez,PHI,WSH,PHI,WSH,5.938354092745951,1,7.5,under,draftkings,-131.0,0.5670995670995671,0.6600279560115615,0.0929283889119944,,,,,823430,650911,6,1
2026-08-07,2026-08-06,Ranger Suarez,BOS,CWS,BOS,CWS,5.182121901441564,1,5.5,under,betmgm,120.0,0.4545454545454545,0.5471229047551486,0.092577450209694,,,,,824729,624133,3,1
2026-08-07,2026-08-06,Bailey Ober,MIN,KC,KC,MIN,2.8826430713845657,1,3.5,under,betmgm,100.0,0.5,0.5907284338480755,0.0907284338480755,,,,,824080,641927,0,1
2026-08-07,2026-08-06,Miles Mikolas,WSH,PHI,PHI,WSH,3.574561581325252,1,2.5,over,betmgm,110.0,0.4761904761904761,0.539343441678467,0.0631529654879908,,,,,823430,571945,1,0
2026-08-07,2026-08-06,Walker Buehler,SD,AZ,AZ,SD,4.395074546951043,1,3.5,over,betrivers,-108.0,0.5192307692307693,0.5797364243310181,0.0605056551002488,3.5,over,0.5797364243310181,0.0364,825053,621111,3,0
2026-08-07,2026-08-06,Dylan Cease,TOR,CHC,CHC,TOR,7.006253573127324,1,7.5,under,draftkings,110.0,0.4761904761904761,0.536531666440929,0.0603411902504528,,,,,824664,656302,10,0
2026-08-07,2026-08-06,Janson Junk,MIA,ATL,ATL,MIA,3.8992009922714552,1,3.5,over,novig,102.0,0.495049504950495,0.5212327859617397,0.0261832810112446,,,,,824885,676083,1,0
2026-08-07,2026-08-06,Ryan Johnson,LAA,BAL,BAL,LAA,4.193551936389034,1,4.5,under,betrivers,-143.0,0.588477366255144,0.6118668719878971,0.0233895057327531,,,,,824804,696270,1,1
2026-08-07,2026-08-06,Dustin May,MIL,PIT,MIL,PIT,5.940108679370704,1,5.5,over,betrivers,-125.0,0.5555555555555556,0.573619787747961,0.0180642321924053,,,,,823754,669160,5,0
2026-08-07,2026-08-06,Braxton Ashcraft,PIT,MIL,MIL,PIT,5.931445953781515,1,5.5,over,draftkings,-128.0,0.5614035087719298,0.5781365164722694,0.0167330077003395,,,,,823754,677952,5,0
2026-08-07,2026-08-06,Mason Barnett,ATH,CIN,CIN,ATH,5.003515923611426,1,4.5,over,draftkings,-133.0,0.5708154506437768,0.586632170963092,0.0158167203193151,,,,,824481,686930,7,1
2026-08-07,2026-08-06,Brandon Young,BAL,LAA,BAL,LAA,5.578829691137314,1,5.5,over,bet365,110.0,0.4761904761904761,0.4781557489851025,0.0019652727946263,,,,,824804,687064,4,0
2026-08-07,2026-08-06,Bryce Miller,SEA,DET,SEA,DET,5.883374094154294,1,5.5,over,draftkings,-105.0,0.5121951219512195,0.5136787349948324,0.0014836130436128,,,,,823105,682243,5,0
2026-08-07,2026-08-06,Martín Pérez,ATL,MIA,ATL,MIA,3.718158205787167,1,3.5,over,novig,-133.0,0.5708154506437768,0.5711415529774264,0.0003261023336496,,,,,824885,527048,3,0
2026-08-07,2026-08-06,David Peterson,CHC,TOR,CHC,TOR,3.840057409000239,1,3.5,over,draftkings,-136.0,0.576271186440678,0.575861320681283,-0.0004098657593949,,,,,824664,656849,3,0
2026-08-07,2026-08-06,Foster Griffin,CLE,NYM,CLE,NYM,5.456922863419162,1,5.5,under,draftkings,-140.0,0.5833333333333334,0.5811117104461405,-0.0022216228871928,,,,,824401,656492,6,0
2026-08-07,2026-08-06,Framber Valdez,DET,SEA,SEA,DET,4.887667158614979,1,4.5,over,betrivers,-152.0,0.6031746031746031,0.5767788573589105,-0.0263957458156925,,,,,823105,664285,5,1
2026-08-07,2026-08-06,Andrew Abbott,CIN,ATH,CIN,ATH,5.658321976183621,1,5.5,under,draftkings,-148.0,0.5967741935483871,0.5571415787493477,-0.0396326147990394,,,,,824481,671096,4,1
2026-08-07,2026-08-06,Kohl Drake,AZ,SD,AZ,SD,3.479292626469209,1,3.5,over,bet365,-130.0,0.5652173913043478,0.5238486081574946,-0.0413687831468532,4.0,under,0.6789685310336667,0.1356,825053,684442,1,0
2026-08-07,2026-08-06,Nolan McLean,NYM,CLE,CLE,NYM,5.275960267525287,1,5.5,over,fanduel,-140.0,0.5833333333333334,0.5148434865101675,-0.0684898468231658,,,,,824401,690997,8,1
2026-08-08,2026-08-07,Tyler Mahle,ATL,NYY,NYY,ATL,3.792501924199565,1,5.5,under,betrivers,-115.0,0.5348837209302325,0.6834017291871586,0.148518008256926,5.5,under,0.6834017291871586,0.14,823515,641816,9,0
2026-08-08,2026-08-07,Cade Cavalli,WSH,CIN,WSH,CIN,4.891885228252213,1,5.5,under,novig,147.0,0.4048582995951417,0.5331272113349171,0.1282689117397754,6.0,under,0.6739138783042564,0.1305,822699,676917,8,0
2026-08-08,2026-08-07,Robbie Ray,SD,HOU,SD,HOU,3.815286544528168,1,4.5,under,fanduel,122.0,0.4504504504504504,0.5664707459248548,0.1160202954744043,5.0,under,0.7156365595188313,0.1723,823266,592662,2,1
2026-08-08,2026-08-07,Parker Messick,CLE,CWS,CWS,CLE,4.089912970184753,1,5.5,under,novig,135.0,0.425531914893617,0.5370437604489834,0.1115118455553663,6.0,under,0.7464462510451485,0.2031,824566,800048,8,0
2026-08-08,2026-08-07,Drew Rasmussen,TB,SEA,SEA,TB,4.512569856940282,1,5.5,under,draftkings,107.0,0.4830917874396135,0.5939472343984196,0.110855446958806,5.5,under,0.5939472343984196,0.0506,823103,656876,8,0
2026-08-08,2026-08-07,Payton Tolle,BOS,ATH,BOS,ATH,4.821237698490403,1,6.5,under,novig,115.0,0.4651162790697674,0.5647297178927906,0.0996134388230231,6.5,under,0.6447297178927905,0.1014,824727,801139,14,0
2026-08-08,2026-08-07,Shane Baz,BAL,TEX,TEX,BAL,4.147114502187264,1,5.5,under,betmgm,-135.0,0.574468085106383,0.6656261409218496,0.0911580558154665,5.0,under,0.6656261409218496,0.1222,822863,669358,9,0
2026-08-08,2026-08-07,Nathan Eovaldi,TEX,BAL,TEX,BAL,5.268347888131375,1,7.5,under,betmgm,-135.0,0.574468085106383,0.6645710421670661,0.090102957060683,7.0,under,0.7145710421670661,0.1712,822863,543135,2,1
2026-08-08,2026-08-07,Tyler Phillips,MIA,LAA,MIA,LAA,3.234197672040081,1,4.5,under,draftkings,-152.0,0.6031746031746031,0.6791621935426254,0.0759875903680222,4.0,under,0.6791621935426254,0.1358,823836,663969,4,1
2026-08-08,2026-08-07,Kyle Leahy,STL,COL,STL,COL,3.907626921237711,1,4.5,under,bet365,100.0,0.5,0.573775789221273,0.073775789221273,4.5,under,0.573775789221273,0.0304,823024,681517,8,0
2026-08-08,2026-08-07,Ronel Blanco,HOU,SD,SD,HOU,4.786577462167166,1,4.5,over,novig,-106.0,0.5145631067961165,0.5523686173642594,0.0378055105681428,4.5,over,0.5123686173642593,-0.031,823266,669854,1,0
2026-08-08,2026-08-07,Zebby Matthews,MIN,MIL,MIL,MIN,4.702338493326609,1,4.5,over,fanduel,-106.0,0.5145631067961165,0.5435617374596537,0.0289986306635372,4.5,over,0.5035617374596537,-0.0398,823750,805673,4,0
2026-08-08,2026-08-07,Shane Drohan,MIL,MIN,MIL,MIN,4.88505840567761,1,5.5,under,bet365,-130.0,0.5652173913043478,0.5908847144156919,0.0256673231113441,5.0,over,0.4091152855843081,-0.1343,823750,675660,4,1
2026-08-08,2026-08-07,George Klassen,LAA,MIA,MIA,LAA,4.365809210020068,1,4.5,under,bet365,-130.0,0.5652173913043478,0.5907189474941545,0.0255015561898067,4.0,over,0.4492810525058454,-0.0941,823836,691946,3,1
2026-08-08,2026-08-07,Ryan Feltner,COL,STL,STL,COL,3.348253703380296,1,3.5,under,bet365,-140.0,0.5833333333333334,0.5966699497828463,0.0133366164495128,3.0,over,0.4433300502171537,-0.1,823024,663372,2,1
2026-08-08,2026-08-07,Logan Gilbert,SEA,TB,SEA,TB,6.116348867154179,1,6.5,under,draftkings,-152.0,0.6031746031746031,0.6157506577025738,0.0125760545279706,6.0,over,0.4242493422974263,-0.1191,823103,669302,6,1
2026-08-08,2026-08-07,Zack Wheeler,PHI,TOR,PHI,TOR,6.266442209189162,1,5.5,over,betmgm,-155.0,0.6078431372549019,0.6198984612768632,0.0120553240219613,6.0,over,0.4358990070758193,-0.1075,823428,554430,6,1
2026-08-08,2026-08-07,Jack Perkins,ATH,BOS,BOS,ATH,4.531694274293136,1,4.5,over,betmgm,-120.0,0.5454545454545454,0.539728392459044,-0.0057261529955013,4.5,over,0.499728392459044,-0.0437,824727,678022,3,0
2026-08-08,2026-08-07,José Soriano,TOR,PHI,PHI,TOR,4.469137379504684,1,4.5,over,novig,-120.0,0.5454545454545454,0.5212297421497106,-0.0242248033048347,4.5,over,0.4912297421497106,-0.0521,823428,667755,3,0
2026-08-08,2026-08-07,Zac Thornton,NYM,PIT,PIT,NYM,3.698987218018436,1,4.5,under,draftkings,-129.0,0.5633187772925764,0.5321405863586143,-0.0311781909339621,4.5,under,0.6121405863586142,0.0688,823349,804267,3,1
2026-08-08,2026-08-07,Noah Schultz,CWS,CLE,CWS,CLE,3.459289728867626,1,3.5,over,pinnacle,-129.0,0.5633187772925764,0.5256317702427938,-0.0376870070497825,3.5,over,0.4956317702427938,-0.0477,824566,702273,1,0
2026-08-08,2026-08-07,Max Fried,NYY,ATL,NYY,ATL,4.521553229947816,1,5.5,under,draftkings,-143.0,0.588477366255144,0.5501738756229491,-0.0383034906321949,5.0,under,0.630173875622949,0.0868,823515,608331,7,0
2026-08-08,2026-08-07,Roki Sasaki,LAD,AZ,AZ,LAD,4.593771092208062,1,4.5,over,pinnacle,-144.0,0.5901639344262295,0.5482997082141511,-0.0418642262120784,5.0,under,0.6388447731543259,0.0955,825051,808963,5,1
2026-08-08,2026-08-07,Keider Montero,DET,SF,SF,DET,3.41127947619578,1,3.5,over,novig,-130.0,0.5652173913043478,0.522186913072777,-0.0430304782315708,4.0,under,0.680478682507825,0.1371,823191,672456,5,1
2026-08-08,2026-08-07,Carmen Mlodzinski,PIT,NYM,PIT,NYM,3.613820673287429,1,3.5,under,pinnacle,-160.0,0.6153846153846154,0.5672339143422992,-0.0481507010423162,3.0,over,0.4627660856577008,-0.0806,823349,669387,1,1
2026-08-08,2026-08-07,Merrill Kelly,AZ,LAD,AZ,LAD,3.2470451180501536,1,3.5,over,fanduel,-130.0,0.5652173913043478,0.5015489028018251,-0.0636684885025227,4.0,under,0.6989337873031252,0.1556,825051,518876,4,1
2026-08-08,2026-08-07,Chase Petty,CIN,WSH,WSH,CIN,3.019146513728008,0,,,,,,,,,,,,822699,695534,1,-2
2026-08-09,2026-08-08,Gavin Williams,CLE,CWS,CWS,CLE,6.543390204085115,1,7.5,under,novig,138.0,0.4201680672268907,0.5600671483723165,0.1398990811454257,8.0,under,0.6806176337504083,0.1372,824565,668909,7,1
2026-08-09,2026-08-08,Chris Sale,ATL,NYY,NYY,ATL,6.603927972734458,1,7.5,under,fanduel,142.0,0.4132231404958678,0.5494117466051635,0.1361886061092956,8.0,under,0.670954914972757,0.1276,823514,519242,8,0
2026-08-09,2026-08-08,Landen Roupp,SF,DET,SF,DET,3.871301513000796,1,4.5,under,draftkings,126.0,0.4424778761061947,0.552004064821002,0.1095261887148072,5.0,under,0.7031259520685,0.1597,823188,694738,3,1
2026-08-09,2026-08-08,Kyle Bradish,BAL,TEX,TEX,BAL,4.134502323636396,1,5.5,under,draftkings,-123.0,0.5515695067264574,0.653912299480609,0.1023427927541515,5.5,under,0.653912299480609,0.1105,822864,680694,4,1
2026-08-09,2026-08-08,Jacob deGrom,TEX,BAL,TEX,BAL,5.88385086051459,1,7.5,under,draftkings,-136.0,0.576271186440678,0.660515166275768,0.08424397983509,7.0,under,0.660515166275768,0.1171,822864,594798,9,0
2026-08-09,2026-08-08,Griffin Jax,TB,SEA,SEA,TB,4.716891772212396,1,5.5,under,novig,-108.0,0.5192307692307693,0.5946812957494567,0.0754505265186874,5.5,under,0.5946812957494567,0.0513,823102,643377,-1,-2
2026-08-09,2026-08-08,Matthew Liberatore,STL,COL,STL,COL,4.159267063066795,1,5.5,under,draftkings,-144.0,0.5901639344262295,0.6644754636499213,0.0743115292236917,5.0,under,0.6644754636499213,0.1211,823021,669461,3,1
2026-08-09,2026-08-08,Seth Lugo,KC,CHC,KC,CHC,3.2620803528844244,1,4.5,under,draftkings,-156.0,0.609375,0.6786463005962355,0.0692713005962355,4.0,under,0.6786463005962355,0.1353,824079,607625,5,0
2026-08-09,2026-08-08,Bubba Chandler,PIT,NYM,PIT,NYM,3.911121958723887,1,4.5,under,fanduel,-108.0,0.5192307692307693,0.5773869204403119,0.0581561512095426,4.5,under,0.5773869204403119,0.034,823348,696149,5,0
2026-08-09,2026-08-08,Aaron Nola,PHI,TOR,PHI,TOR,5.247945015046078,1,4.5,over,fanduel,102.0,0.495049504950495,0.5497209814683468,0.0546714765178517,4.5,over,0.5497209814683468,0.0063,823426,605400,8,1
2026-08-09,2026-08-08,Gage Jump,ATH,BOS,BOS,ATH,6.15620320733548,1,5.5,over,novig,108.0,0.4807692307692308,0.5341738460964031,0.0534046153271722,5.5,over,0.5341738460964031,-0.0092,824726,695611,11,1
2026-08-09,2026-08-08,Michael King,SD,HOU,SD,HOU,3.695307215590372,1,5.5,under,novig,-163.0,0.6197718631178707,0.6725354961817573,0.0527636330638866,5.0,under,0.7225354961817574,0.1792,823267,650633,6,0
2026-08-09,2026-08-08,Peter Lambert,HOU,SD,SD,HOU,4.220021723374975,1,5.5,under,betrivers,-167.0,0.6254681647940075,0.6738882920873935,0.048420127293386,5.0,under,0.6738882920873935,0.1305,823267,663567,3,1
2026-08-09,2026-08-08,Brandon Pfaadt,AZ,LAD,AZ,LAD,3.254028051056556,1,3.5,under,fanduel,102.0,0.495049504950495,0.5418403289260675,0.0467908239755724,3.5,under,0.5418403289260675,-0.0015,825049,694297,2,1
2026-08-09,2026-08-08,George Kirby,SEA,TB,SEA,TB,5.269404336257957,1,4.5,over,bet365,-140.0,0.5833333333333334,0.619540654312756,0.0362073209794225,5.0,over,0.4220525066294355,-0.1213,823102,669923,2,0
2026-08-09,2026-08-08,Taj Bradley,MIN,MIL,MIL,MIN,6.136821259162831,1,6.5,under,betrivers,-137.0,0.5780590717299579,0.6090559694043546,0.0309968976743967,6.0,over,0.4309440305956454,-0.1124,823752,671737,7,0
2026-08-09,2026-08-08,Kyle Freeland,COL,STL,STL,COL,3.3161894312919937,1,3.5,under,fanduel,-106.0,0.5145631067961165,0.5385869867348734,0.0240238799387568,3.5,under,0.5385869867348734,-0.0048,823021,607536,3,1
2026-08-09,2026-08-08,Sandy Alcantara,MIA,LAA,MIA,LAA,5.688546736000628,1,5.5,over,novig,108.0,0.4807692307692308,0.4936175653550183,0.0128483345857875,5.5,over,0.4936175653550183,-0.0498,823834,645261,8,1
2026-08-09,2026-08-08,Gerrit Cole,NYY,ATL,NYY,ATL,6.283216527071187,1,5.5,over,betrivers,-129.0,0.5633187772925764,0.5687726981108924,0.0054539208183159,,,,,823514,543037,9,1
2026-08-09,2026-08-08,Yoshinobu Yamamoto,LAD,AZ,AZ,LAD,4.53890634098057,1,5.5,under,draftkings,-114.0,0.5327102803738317,0.536569320475652,0.0038590401018202,5.5,under,0.6165693204756519,0.0732,825049,808967,6,0
2026-08-09,2026-08-08,Robert Gasser,MIL,MIN,MIL,MIN,4.545645727864397,1,4.5,over,fanduel,-113.0,0.5305164319248826,0.5310020409562041,0.0004856090313214,4.5,over,0.491002040956204,-0.0524,823752,688107,3,0
2026-08-09,2026-08-08,Jake Bennett,BOS,ATH,BOS,ATH,4.47373156630596,1,4.5,over,bet365,-115.0,0.5348837209302325,0.5320819499067274,-0.002801771023505,4.5,over,0.4920819499067274,-0.0513,824726,687562,5,1
2026-08-09,2026-08-08,Max Scherzer,TOR,PHI,PHI,TOR,3.570399454718865,1,3.5,over,novig,-120.0,0.5454545454545454,0.5421946257797748,-0.0032599196747705,3.5,over,0.5021946257797748,-0.0412,823426,453286,4,1
2026-08-09,2026-08-08,Walbert Ureña,LAA,MIA,MIA,LAA,5.563625528566516,1,5.5,under,novig,-150.0,0.6,0.5723391226959554,-0.0276608773040445,5.0,over,0.4576608773040446,-0.0857,823834,700712,2,1
2026-08-09,2026-08-08,Clay Holmes,CHC,KC,KC,CHC,3.352174509086821,1,3.5,over,novig,-115.0,0.5348837209302325,0.503143655680129,-0.0317400652501035,3.5,over,0.473143655680129,-0.0702,824079,605280,1,0
2026-08-09,2026-08-08,Chase Burns,CIN,WSH,WSH,CIN,5.346015497465692,1,5.5,over,betrivers,-136.0,0.576271186440678,0.5264721538830803,-0.0497990325575976,6.0,under,0.6465335702991879,0.1032,822701,695505,6,1
2026-08-09,2026-08-08,Andrew Alvarez,WSH,CIN,WSH,CIN,4.426949453242574,1,4.5,over,betmgm,-135.0,0.574468085106383,0.5222480590104962,-0.0522200260958868,5.0,under,0.6633473259423972,0.12,822701,674841,2,0
2026-08-09,2026-08-08,Anthony Kay,CWS,CLE,CWS,CLE,4.370095930735401,1,3.5,over,draftkings,-153.0,0.6047430830039525,0.5258422676310106,-0.0789008153729419,4.0,over,0.4315497194505382,-0.1118,824565,641743,4,1
2026-08-10,2026-08-09,Grayson Rodriguez,LAA,MIA,MIA,LAA,3.223394474873854,1,5.5,under,draftkings,-154.0,0.6062992125984252,0.7551111972279063,0.1488,5.0,under,0.7380487481888063,0.1947,823835,680570,8,0
2026-08-10,2026-08-09,Matthew Boyd,CHC,KC,KC,CHC,3.0301772087919336,1,4.5,under,betrivers,-117.0,0.5391705069124424,0.6800894930799147,0.1409,5.0,under,0.7780760530155241,0.2347,824078,571510,3,1
2026-08-10,2026-08-09,Jared Jones,PIT,NYM,PIT,NYM,5.278507074215509,1,4.5,over,betmgm,130.0,0.4347826086956521,0.571799328584404,0.137,5.0,over,0.4005893414463933,-0.1428,823345,683003,3,0
2026-08-10,2026-08-09,Grant Holmes,ATL,NYY,NYY,ATL,3.798157091398417,1,4.5,under,bet365,130.0,0.4347826086956521,0.5578793444411473,0.1231,5.0,under,0.7234080875530838,0.18,823513,656550,2,1
2026-08-10,2026-08-09,Ryan Gusto,MIA,LAA,MIA,LAA,3.712249237820704,1,4.5,under,betrivers,102.0,0.495049504950495,0.5991303412064457,0.1041,5.0,under,0.7251467951293137,0.1818,823835,687473,4,1
2026-08-10,2026-08-09,Cade Povich,BAL,TEX,TEX,BAL,4.043984049562262,1,4.5,under,novig,117.0,0.4608294930875576,0.5505794857507377,0.0897,4.5,under,0.6274766739335611,0.0841,822862,700249,2,1
2026-08-10,2026-08-09,Sean Manaea,NYM,PIT,PIT,NYM,3.835611725274316,1,5.5,under,draftkings,-158.0,0.6124031007751938,0.7006177566070166,0.0882,5.0,under,0.6789795490698304,0.1356,823345,640455,11,0
2026-08-10,2026-08-09,Joey Cantillo,CLE,CWS,CWS,CLE,4.681590271967159,1,5.5,under,fanduel,-102.0,0.504950495049505,0.5887566871221026,0.0838,5.5,under,0.5942559316024338,0.0509,824564,676282,3,1
2026-08-10,2026-08-09,Justin Wrobleski,LAD,AZ,AZ,LAD,4.9242459102930125,1,4.5,over,draftkings,131.0,0.4329004329004329,0.4938890277215985,0.0609885948211656,4.0,over,0.4938890277215985,-0.0495,825050,680736,3,0
2026-08-10,2026-08-09,Troy Melton,DET,SF,SF,DET,6.050564080335915,1,4.5,over,novig,-150.0,0.6,0.6578891621027494,0.0578891621027494,5.0,over,0.5072339402327872,-0.0361,823190,675512,5,1
2026-08-10,2026-08-09,Connor Prielipp,MIN,MIL,MIL,MIN,4.625523240332266,1,5.5,under,betmgm,-125.0,0.5555555555555556,0.6117708463615423,0.0562,5.0,under,0.6054896925916435,0.0621,823751,687570,7,0
2026-08-10,2026-08-09,Randy Dobnak,KC,CHC,KC,CHC,3.24259168767917,1,2.5,over,novig,-111.0,0.5260663507109005,0.5822679827231424,0.0562,,,,,824078,677976,4,1
2026-08-10,2026-08-09,Kumar Rocker,TEX,BAL,TEX,BAL,5.945664525612694,1,5.5,over,fanduel,118.0,0.4587155963302752,0.5106712651520964,0.052,5.0,under,0.6070667118816154,0.0637,822862,677958,5,0
2026-08-10,2026-08-09,Ian Seymour,TB,SEA,SEA,TB,5.1553640366148565,1,5.5,under,novig,102.0,0.495049504950495,0.5448235567641306,0.0497740518136355,5.5,under,0.5448235567641306,0.0014,823104,693855,7,0
2026-08-10,2026-08-09,Emerson Hancock,SEA,TB,SEA,TB,4.8237110069249205,1,4.5,over,novig,120.0,0.4545454545454545,0.4970147561105263,0.0425,4.5,over,0.5047834916203462,-0.0386,823104,676106,3,0
2026-08-10,2026-08-09,J.T. Ginn,ATH,BOS,BOS,ATH,4.31890179204576,1,4.5,under,novig,102.0,0.495049504950495,0.5348719557504642,0.0398,4.5,over,0.525607840610408,-0.0178,824724,669372,2,1
2026-08-10,2026-08-09,Cam Schlittler,NYY,ATL,NYY,ATL,8.002057887923563,1,6.5,over,fanduel,-146.0,0.5934959349593496,0.6307395481605653,0.0372,6.5,over,0.527968675290267,-0.0154,823513,693645,11,1
2026-08-10,2026-08-09,Cristian Javier,HOU,SD,SD,HOU,3.21945051316314,1,3.5,under,novig,-111.0,0.5260663507109005,0.5599108383386218,0.0338444876277213,3.5,under,0.5599108383386218,0.0165,823268,664299,2,1
2026-08-10,2026-08-09,Jesús Luzardo,PHI,TOR,PHI,TOR,6.867740982218319,1,6.5,over,draftkings,112.0,0.4716981132075472,0.5005631531910458,0.0289,6.5,under,0.5540248315296494,0.0106,823425,666200,12,1
2026-08-10,2026-08-09,Michael McGreevy,STL,COL,STL,COL,4.1787420063747485,1,3.5,over,novig,-117.0,0.5391705069124424,0.5661887382294024,0.027,4.0,under,0.7114218307058705,0.168,823020,700241,4,1
2026-08-10,2026-08-09,Michael Lorenzen,COL,STL,STL,COL,3.0489881639674405,1,3.5,under,bet365,-155.0,0.6078431372549019,0.6060267598214724,-0.0018,3.0,over,0.4152836386932312,-0.1281,823020,547179,1,1
2026-08-10,2026-08-09,Eduardo Rodriguez,AZ,LAD,AZ,LAD,3.582226900112139,1,3.5,over,novig,-130.0,0.5652173913043478,0.5385593573888612,-0.0266580339154866,4.0,under,0.6654402048401447,0.1221,825050,593958,9,1
2026-08-10,2026-08-09,Davis Martin,CWS,CLE,CWS,CLE,3.46770743214594,1,3.5,over,bet365,-105.0,0.5121951219512195,0.4779093685283915,-0.0343,3.5,over,0.4848778695770951,-0.0585,824564,663436,1,0
2026-08-10,2026-08-09,Logan Webb,SF,DET,SF,DET,4.458538270949339,1,5.5,under,novig,-153.0,0.6047430830039525,0.5683816812944466,-0.0363614017095059,5.0,under,0.6483816812944465,0.105,823190,657277,2,1
2026-08-10,2026-08-09,Brady Singer,CIN,WSH,WSH,CIN,4.466895134583769,1,4.5,over,fanduel,-104.0,0.5098039215686274,0.4732141056023874,-0.0366,4.5,under,0.5500910941569723,0.0067,822700,663903,3,0
2026-08-10,2026-08-09,Jacob Misiorowski,MIL,MIN,MIL,MIN,8.603675975911191,1,8.5,over,betrivers,-121.0,0.5475113122171946,0.5083027874850432,-0.0392,,,,,823751,694819,9,1
2026-08-10,2026-08-09,Brad Lord,WSH,CIN,WSH,CIN,3.5469465911197857,1,2.5,over,bet365,-140.0,0.5833333333333334,0.5414166589778716,-0.0419166743554617,,,,,822700,695418,4,1
2026-08-10,2026-08-09,Shane Bieber,TOR,PHI,PHI,TOR,3.338342942673433,1,3.5,over,draftkings,-139.0,0.5815899581589958,0.4826392583520514,-0.099,4.0,under,0.6802943230830791,0.1369,823425,669456,4,1
2026-08-11,2026-08-10,Trevor Rogers,BAL,MIN,MIN,BAL,3.87817476210572,1,4.5,under,novig,127.0,0.4405286343612334,0.5577352497244429,0.1172066153632094,5.0,under,0.708111047314986,0.1647,823675,669432,4,1
2026-08-11,2026-08-10,Tarik Skubal,LAD,KC,LAD,KC,6.363135930530123,1,7.5,under,draftkings,101.0,0.4975124378109453,0.596315890171137,0.0988034523601916,7.5,under,0.596315890171137,0.0529,823918,669373,6,1
2026-08-11,2026-08-10,Sonny Gray,BOS,TOR,TOR,BOS,3.8432112436773984,1,4.5,under,fanduel,-102.0,0.504950495049505,0.5814679591029372,0.0765174640534323,4.5,under,0.5814679591029372,0.0381,822780,543243,4,1
2026-08-11,2026-08-10,Reid Detmers,LAA,TEX,LAA,TEX,5.224123425315931,1,6.5,under,draftkings,117.0,0.4608294930875576,0.5242837391941411,0.0634542461065834,7.0,under,0.7269262014594761,0.1835,823998,672282,6,1
